Published,Snippet,Lead Paragraph,Main Headline,Print Headline,Seo Headline
2019-03-05T22:06:35+0000,"The Mets announced that Mendoza, a former gold medalist softball player and an ESPN baseball analyst, would join their front office while continuing to work at the network.","The Mets announced that Mendoza, a former gold medalist softball player and an ESPN baseball analyst, would join their front office while continuing to work at the network.",Mets Hire ESPN’s Jessica Mendoza in Front-Office Role,Mets Hire Mendoza To Advise Front Office,
2019-03-05T16:49:28+0000,"Oscar Saxelby-Lee, 5, has months to live unless a donor can be found. Last weekend, 5,800 people registered to donate.","Oscar Saxelby-Lee, 5, has months to live unless a donor can be found. Last weekend, 5,800 people registered to donate.",Thousands in U.K. Line Up to Donate Stem Cells to Boy With Cancer,Britons Rush to Help Ailing Boy Find Donor,
2019-01-19T10:00:13+0000,"Rosarito, Mexico, is usually bustling with throngs of young Americans. But on a recent visit, the town south of Tijuana was desolate, with locals blaming turmoil at the border — and a migrant caravan.","Rosarito, Mexico, is usually bustling with throngs of young Americans. But on a recent visit, the town south of Tijuana was desolate, with locals blaming turmoil at the border — and a migrant caravan.","Amid Border Strife, Mexico Beach Town Asks: Where Have All the Tourists Gone?","A Town Hurting for Tourists, and Blaming a Caravan",
2019-01-17T15:01:18+0000,"A former warehouse in West Chelsea, once the domain of a famed Broadway set designer and now home to a fashion studio, goes on the market.","A former warehouse in West Chelsea, once the domain of a famed Broadway set designer and now home to a fashion studio, goes on the market.","For $18.5 Million, a Studio Where Ziegfeld Dreams Were Invented",A Building’s Quirky Interior and Past May Not Be Enough to Halt the Wrecking Ball,
2019-01-09T18:54:50+0000,"The Treasury secretary will speak in a classified session about his plan to end sanctions on companies controlled by Oleg Deripaska, a Kremlin ally.","The Treasury secretary will speak in a classified session about his plan to end sanctions on companies controlled by Oleg Deripaska, a Kremlin ally.",Congress Summons Mnuchin to Explain Russian Sanctions Removal,Mnuchin to Explain End of Sanctions,
2019-02-07T12:00:01+0000,"Full of midlife-crisis clichés, the film is yet another ode to the restorative magic of wine country sunshine.","Full of midlife-crisis clichés, the film is yet another ode to the restorative magic of wine country sunshine.","‘Under the Eiffel Tower’ Review: In Whine, Truth",Under the Eiffel Tower,
2019-03-04T08:21:52+0000,The suit is likely to argue that banning government agencies from using the company’s equipment amounts to an unconstitutional legislative punishment.,The suit is likely to argue that banning government agencies from using the company’s equipment amounts to an unconstitutional legislative punishment.,Huawei Said to Be Preparing to Sue the U.S. Government,Electronics Giant Said to Be Preparing to Sue the U.S.,
2019-01-09T02:30:04+0000,"Corrections appearing in print on Thursday, January 9, 2019.","Corrections appearing in print on Thursday, January 9, 2019.","Corrections: January 9, 2019",Corrections,
2019-03-03T14:15:34+0000,"The installations, scheduled this month, are set for the famed avenue that has been the site of weekly “Yellow Vest” economic-inequality protests.","The installations, scheduled this month, are set for the famed avenue that has been the site of weekly “Yellow Vest” economic-inequality protests.",Crystal Fountains in Paris Readied for the Champs-Élysées,Crystal Fountains in Paris Readied for the Champs-Élysées,
2019-02-28T21:00:04+0000,"The A.R.T., one of the nation’s leading regional theaters, is currently housed at Harvard in Cambridge, across the Charles River from its planned new home.","The A.R.T., one of the nation’s leading regional theaters, is currently housed at Harvard in Cambridge, across the Charles River from its planned new home.",American Repertory Theater Will Move to Boston With Help of $100 Million Gift,American Repertory Will Cross the Charles,
2019-01-04T02:09:19+0000,"Corrections appearing in print on Friday, January 4, 2019.","Corrections appearing in print on Friday, January 4, 2019.","Corrections: January 4, 2019",Corrections,
2019-01-16T17:28:28+0000,"In “The Age of Surveillance Capitalism,” Shoshana Zuboff methodically dissects a new economic order that exploits our “every move, emotion, utterance and desire.”","In “The Age of Surveillance Capitalism,” Shoshana Zuboff methodically dissects a new economic order that exploits our “every move, emotion, utterance and desire.”","O.K., Google: How Much Money Have I Made for You Today?","O.K., Google: What Was My Privacy Worth?",
2019-01-27T05:05:00+0000,They met at a West Village bar the first evening she moved back to Manhattan.,They met at a West Village bar the first evening she moved back to Manhattan.,"Halley Goodman, Benjamin Mandel","Halley Goodman,  Benjamin Mandel",
2019-01-15T14:00:04+0000,Three companies agreed to a pilot program with city. The results showed environmental benefits but left unanswered what tight controls mean for profits.,Three companies agreed to a pilot program with city. The results showed environmental benefits but left unanswered what tight controls mean for profits.,"In Portland, Scooter Start-Ups Played Nice. Regulators Took Note.","The Scooters Came, but They Didn’t Conquer",
2019-03-08T00:33:13+0000,President Trump’s former campaign chairman has been sentenced to a total of 7½ years in prison for a variety of federal crimes. It’s far less than he could have served.,President Trump’s former campaign chairman has been sentenced to a total of 7½ years in prison for a variety of federal crimes. It’s far less than he could have served.,Manafort Has Been Sentenced. Who Is He?,,
2019-03-20T22:29:40+0000,"Hamburg residents held back the Missouri River in 2011, then had to take down the makeshift levee that saved them. Much of the town is now under water.","Hamburg residents held back the Missouri River in 2011, then had to take down the makeshift levee that saved them. Much of the town is now under water.",An Iowa Town Fought and Failed to Save a Levee. Then Came the Flood.,An Iowa Town That Fought and Failed to Save a Levee Is Now Underwater,
2019-01-31T13:56:10+0000,"The leaked report undercut a tenet of Prime Minister Narendra Modi’s job-creation vows, and came out just months before the next election.","The leaked report undercut a tenet of Prime Minister Narendra Modi’s job-creation vows, and came out just months before the next election.",India’s Leader Is Accused of Hiding Unemployment Data Before Vote,India’s Leader Is Accused of Hiding Poor Jobs Data Before Vote,
2019-03-21T15:57:37+0000,Only by the bizarre logic of the U.S. pharmaceutical industry does this drug count as any kind of generic.,Only by the bizarre logic of the U.S. pharmaceutical industry does this drug count as any kind of generic.,Why Should Americans Be Grateful for $137 Insulin? Germans Get It for $55,Half-Off Insulin? It’s Not as Generous As It Sounds,
2019-02-15T14:00:01+0000,This New Zealand comedy by Jackie van Beek and Madeleine Sami adds some welcome irreverence to the homogenized mix of Netflix comedies.,This New Zealand comedy by Jackie van Beek and Madeleine Sami adds some welcome irreverence to the homogenized mix of Netflix comedies.,"‘The Breaker Upperers’ Review: Calling It Off, With an Assist","‘The Breaker Upperers’ Review: Calling It Off, With an Assist",
2019-03-22T02:58:19+0000,Here are some pieces of the jigsaw puzzle. The full picture is missing.,Here are some pieces of the jigsaw puzzle. The full picture is missing.,Glimpses of the Mystery That Is the Mueller Investigation,,
2019-02-25T19:41:59+0000,A modest trade deal could be a political liability in 2020.,A modest trade deal could be a political liability in 2020.,"Trump Touts Progress With China, but Pressure Grows for a Tough Deal","Trump Cites Progress, but Critics Push for a Tougher Trade Deal With China",
2019-01-27T05:30:00+0000,All of the weddings right here on one handy page for you,All of the weddings right here on one handy page for you,This Week’s Wedding Announcements,This Week’s Wedding Announcements,
2019-02-26T13:22:30+0000,The fate of the 60-vote threshold has become one of the early tests of the 2020 campaign.,The fate of the 60-vote threshold has become one of the early tests of the 2020 campaign.,Death to the Filibuster?,Death to the Filibuster?,
2019-02-12T11:17:51+0000,"In the land of tall tales, this president knows how to win a fight.","In the land of tall tales, this president knows how to win a fight.",No Texan Is a Match for Trump. Not Even Beto.,No Texan Is a Match for Trump. Not Even Beto.,
2019-04-05T13:00:05+0000,"Mark Begor thinks Equifax can be the consumer-friendly credit bureau. So where are our free credit reports, automatic credit freezes for babies and consistent straight talk?","Mark Begor thinks Equifax can be the consumer-friendly credit bureau. So where are our free credit reports, automatic credit freezes for babies and consistent straight talk?",The New Equifax Boss Wants to Make Amends. We Have Some Questions.,Tough Questions For Equifax’s Boss,
2019-03-19T10:00:04+0000,Why I am calling on the Federal Trade Commission to investigate Facebook for violating antitrust laws.,Why I am calling on the Federal Trade Commission to investigate Facebook for violating antitrust laws.,The Case for Investigating Facebook,The Case for Investigating Facebook,
2019-03-25T15:03:34+0000,"Passengers said they were astonished when their flight arrived in Edinburgh instead of Düsseldorf, Germany. The airline said a faulty flight plan was to blame.","Passengers said they were astonished when their flight arrived in Edinburgh instead of Düsseldorf, Germany. The airline said a faulty flight plan was to blame.",British Airways Flight to Germany Lands in Scotland by Mistake,Travelers Set For Düsseldorf Take a Detour Of 520 Miles,
2019-01-09T18:30:22+0000,"Li Yuan conducts much of her work on the WeChat mobile app, including spotting trends — and prodding sources to get back to her.","Li Yuan conducts much of her work on the WeChat mobile app, including spotting trends — and prodding sources to get back to her.","To Cover China, There’s No Substitute for WeChat",A Billion Reasons to Use WeChat in China,
2019-04-02T09:48:41+0000,The unofficial results of mayoral races in Turkey’s capital and main business city are a serious setback for President Recep Tayyip Erdogan.,The unofficial results of mayoral races in Turkey’s capital and main business city are a serious setback for President Recep Tayyip Erdogan.,Erdogan’s Party Plans to Challenge Election Losses in Istanbul and Ankara,Turkish Leader’s Party Plans to Challenge Election Losses in 2 Cities,
2019-04-02T11:05:44+0000,Companies see Asia as fertile for growth as country’s wealth continues to grow.,Companies see Asia as fertile for growth as country’s wealth continues to grow.,China Springs a Wealth of Surprises at the Rate of Two New Billionaires a Week,,
2019-03-18T03:30:06+0000,"Franco died in 1975, but the dictator’s spirit lives on for a new generation at Bar Oliva in Madrid.","Franco died in 1975, but the dictator’s spirit lives on for a new generation at Bar Oliva in Madrid.","A Bar for Spain’s Radical Right, Run by a Chinese Immigrant","At This ‘Fascist-Friendly’ Bar, Franco’s Spirit Bewitches",
2019-01-11T00:29:46+0000,"The overhaul is a veritable wish list for those interested in making voting easier: early voting, preregistration of 16- and 17-year-olds and consolidating state and federal primaries.","The overhaul is a veritable wish list for those interested in making voting easier: early voting, preregistration of 16- and 17-year-olds and consolidating state and federal primaries.",Early Voting and Other Changes to Election Laws Are Coming to New York,Ascendant Democrats Move Swiftly on Sweeping Election Reform,
2019-02-23T19:09:00+0000,"For the “Future of Work” issue of The New York Times Magazine, our photographer and writer interviewed nine people who have been at their jobs for decades.","For the “Future of Work” issue of The New York Times Magazine, our photographer and writer interviewed nine people who have been at their jobs for decades.",What We Learned About Life and Work From 9 New Yorkers,Learning What Makes a Good Job,
2019-03-20T09:00:02+0000,"The Federal Reserve lowered its growth forecast to 2.1 percent this year, far less rosy than White House projections, as it detected signs of a slowing economy.","The Federal Reserve lowered its growth forecast to 2.1 percent this year, far less rosy than White House projections, as it detected signs of a slowing economy.","Fed, Dimming Its Economic Outlook, Predicts No Rate Increases This Year","Fed Downgrades Forecast, Leaving Rates Unchanged ",
2019-03-20T05:10:05+0000,There are simple things to do at home that should keep more costly repair visits to a minimum.,There are simple things to do at home that should keep more costly repair visits to a minimum.,Quick Tips for a Cleaner Wristwatch,How to keep a clean watch,
2019-03-07T01:20:59+0000,"Rudolph W. Giuliani, President Trump’s lawyer, spoke out on Wednesday as new details emerged about pardon discussions involving Michael D. Cohen, the president’s former fixer.","Rudolph W. Giuliani, President Trump’s lawyer, spoke out on Wednesday as new details emerged about pardon discussions involving Michael D. Cohen, the president’s former fixer.",Giuliani Says Lawyers Have Sought Trump Pardons for Their Clients,Giuliani Says Several Clients’ Lawyers Asked About Pardons,
2019-04-03T17:49:50+0000,The new state-of-the-art Public Records in Brooklyn is the latest addition to a budding group of clubs that encourage close listening and community building.,The new state-of-the-art Public Records in Brooklyn is the latest addition to a budding group of clubs that encourage close listening and community building.,An Experimental Music Scene Grows in Gowanus,Going to Gowanus? You Heard That Right,
2019-04-03T16:27:24+0000,"Also this week: How it felt to climb a 28-story ladder in pursuit of news. Our reporter was, he said, “a mess.”","Also this week: How it felt to climb a 28-story ladder in pursuit of news. Our reporter was, he said, “a mess.”",One Thing You Can Do: Keep Your Old Gadgets Out of the Trash,Here to Help; One Thing You Can Do to Counteract Climate Change,
2019-03-12T09:00:21+0000,"The best-selling author of “Girl, Wash Your Face” already has millions of followers, but she’s not done spreading the word.","The best-selling author of “Girl, Wash Your Face” already has millions of followers, but she’s not done spreading the word.",The No-Nonsense Gospel of Rachel Hollis,The No-Nonsense Gospel of Rachel Hollis,
2019-04-01T09:00:07+0000,A trade deal could result in China promising to buy hundreds of billions of dollars of American products. It could further cement Beijing’s role in the economy.,A trade deal could result in China promising to buy hundreds of billions of dollars of American products. It could further cement Beijing’s role in the economy.,China Purchases Could Undercut Trump’s Larger Trade Goal,A Shopping Pledge With Strings,
2019-03-13T19:00:04+0000,Wealth doesn’t just buy cool stuff. It buys status and permanence.,Wealth doesn’t just buy cool stuff. It buys status and permanence.,The College Bribery Scandal and the Uberization of Graft,The College Bribery Scandal and the Uberization of Graft,
2019-03-12T17:12:48+0000,The actresses Felicity Huffman and Lori Loughlin and the fashion designer Mossimo Giannulli are among the 50 people charged in a bribery scheme to secure places for students in elite colleges.,The actresses Felicity Huffman and Lori Loughlin and the fashion designer Mossimo Giannulli are among the 50 people charged in a bribery scheme to secure places for students in elite colleges.,Who’s Been Charged in the College Admissions Cheating Scandal? Here’s the Full List,Who’s Been Charged in the College Admissions Cheating Scandal? Here’s the Full List,
2019-01-17T10:00:11+0000,"Restaurants have fed them without charge. Banks have suspended late fees on their credit cards. And at airports, they’ve been offered hugs, encouragement and casseroles.","Restaurants have fed them without charge. Banks have suspended late fees on their credit cards. And at airports, they’ve been offered hugs, encouragement and casseroles.","As Shutdown Drags On, Some Step Up to Help Unpaid Federal Workers","Offering a Hand, Even a Hug, As the Shutdown Lumbers On",
2019-04-02T11:30:51+0000,"The bloc’s chief negotiator, Michel Barnier, said there was no alternative to the British prime minister’s plan, even with a long extension.","The bloc’s chief negotiator, Michel Barnier, said there was no alternative to the British prime minister’s plan, even with a long extension.","Britain Will Have to Pass Theresa May’s Brexit Plan, E.U. Warns",,
2019-03-11T21:42:16+0000,Gov. Andrew Cuomo said the tax on homes in New York City could allow the state to raise $9 billion in bonds to help fix the subway.,Gov. Andrew Cuomo said the tax on homes in New York City could allow the state to raise $9 billion in bonds to help fix the subway.,Lawmakers Support ‘Pied-à-Terre’ Tax on Multimillion-Dollar Second Homes,Lawmakers Support Taxing Multimillion-Dollar Second Homes in City,
2019-02-05T17:56:43+0000,"Viewing himself as a corporate doctor who knew what ailed troubled companies, Mr. Dunlap was known for his outspokenness and big layoffs.","Viewing himself as a corporate doctor who knew what ailed troubled companies, Mr. Dunlap was known for his outspokenness and big layoffs.","Albert J. Dunlap, Tough Executive Known as Chainsaw Al, Dies at 81","Albert J. Dunlap, Downsizing Executive Known as Chainsaw Al, Is Dead at 81",
2019-03-11T19:20:36+0000,"President Trump’s policy of separating families at the border brought scrutiny to the charity, which is now under investigation over alleged financial improprieties.","President Trump’s policy of separating families at the border brought scrutiny to the charity, which is now under investigation over alleged financial improprieties.","Top Officials Resign From Southwest Key, Shelter Provider for Migrant Children",Top Officials Quit Troubled Texas Charity for Migrant Children,
2019-03-13T09:00:08+0000,"Reporters for The New York Times rode on two Boeing 737 Max 8 flights. The scene was ordinary, despite some lingering qualms.","Reporters for The New York Times rode on two Boeing 737 Max 8 flights. The scene was ordinary, despite some lingering qualms.",Aboard a Max 8 Airplane: ‘I Didn’t Want to Say It and Get Anybody Nervous’,Aboard a Max 8 Airplane: ‘I Didn’t Want to Say It and Get Anybody Nervous’,
2019-02-17T08:00:23+0000,"As newly middle-class Indians flock to Goa’s beaches, residents of the former countercultural enclave worry its laid-back, tolerant vibe will be disrupted by the visitors’ more conservative mores.","As newly middle-class Indians flock to Goa’s beaches, residents of the former countercultural enclave worry its laid-back, tolerant vibe will be disrupted by the visitors’ more conservative mores.",‘The Pirate Days Are Over’: Goa’s Nude Hippies Give Way to India’s Yuppies,Where Nude Hippies Have Been Replaced By Yuppie Tourists,
2019-03-29T14:43:02+0000,The Kremlin’s allies and its opponents alike have been baffled by America’s Russia obsession. Can we ever look at the U.S. the same way again?,The Kremlin’s allies and its opponents alike have been baffled by America’s Russia obsession. Can we ever look at the U.S. the same way again?,Russians Always Knew There Was No Collusion,Baffled by the Obsession with Russia,
2019-01-14T06:02:05+0000,Yeji-dong has focused on the sale and repair of watches and clocks since the early 1960s. But no one is sure about its future.,Yeji-dong has focused on the sale and repair of watches and clocks since the early 1960s. But no one is sure about its future.,"In Seoul, It’s Called ‘Clock Alley’",Time travel In ‘Clock Alley’,
2019-01-08T17:57:38+0000,New York City’s human rights commissioner says discrimination requires that the practice should be legal everywhere.,New York City’s human rights commissioner says discrimination requires that the practice should be legal everywhere.,Breast-Feeding on the Job,Breast-Feeding on the Job,
2019-02-07T05:00:01+0000,"Pyer Moss may be the hottest brand at New York Fashion week. So why in the world would Kerby Jean-Raymond, its designer, decide not to have a show?","Pyer Moss may be the hottest brand at New York Fashion week. So why in the world would Kerby Jean-Raymond, its designer, decide not to have a show?",Gambling With Fashion Fame,His Gamble With Fame,
2019-02-22T10:00:06+0000,"Wage-theft cases are notoriously hard to prove, and they almost never pay out. But for some of the most marginalized laborers in the city, justice was served.","Wage-theft cases are notoriously hard to prove, and they almost never pay out. But for some of the most marginalized laborers in the city, justice was served.","A Multimillion-Dollar Payday, at the Carwash","In a Labor Dispute, the Underdog ‘Carwasheros’ Win",
2019-03-09T01:21:45+0000,"In Europe, socialism carries no red-scare potency. It’s part of life, and Europe is not Venezuela.","In Europe, socialism carries no red-scare potency. It’s part of life, and Europe is not Venezuela.",Socialism and the 2020 American Election,Socialism and the 2020 American Election,
2019-03-25T08:00:00+0000,How did a natural phenomenon lead to a small town in California receiving more visitors than it could safely handle?,How did a natural phenomenon lead to a small town in California receiving more visitors than it could safely handle?,Learning With: ‘Under the Influence of a “Super Bloom”’,Learning With: ‘Under the Influence of a “Super Bloom”’,
2019-03-29T02:50:09+0000,"Washington wants to thwart the Chinese tech giant’s dominance in telecom networks around the world. For now, though, sales at Huawei are booming.","Washington wants to thwart the Chinese tech giant’s dominance in telecom networks around the world. For now, though, sales at Huawei are booming.",Huawei Shrugs Off U.S. Clampdown With a $100 Billion Year,Huawei Shrugs Off Battle With a $100 Billion Year,
2019-01-15T09:28:56+0000,"When it comes to President Trump’s relationship with Russia, Stephen Colbert said, “there’s nothing secret about it.”","When it comes to President Trump’s relationship with Russia, Stephen Colbert said, “there’s nothing secret about it.”",The F.B.I. Wondered if Trump Worked for Russia. Colbert’s Response: Duh.,The F.B.I. Wondered if Trump Worked for Russia. Colbert’s Response: Duh.,
2019-02-16T19:30:05+0000,"In this drama, the stakes are enormous.","In this drama, the stakes are enormous.",‘The Trump-Russia Story’: Cue the Stage Lights,‘The Trump-Russia Story’: Cue Stage Lights,
2019-01-11T03:55:59+0000,"Corrections appearing in print on Friday, January 11, 2019.","Corrections appearing in print on Friday, January 11, 2019.","Corrections: January 11, 2019",Corrections,
2019-01-04T19:27:15+0000,"Readers share their preferences. Believe it or not, say some, you can more than get by.","Readers share their preferences. Believe it or not, say some, you can more than get by.","Life With, and Without, a Smartphone","Life With, and Without, a Smartphone",
2019-03-26T09:47:48+0000,Tuesday: Prosecutors in the state are at the forefront of about a dozen investigations connected to the president.,Tuesday: Prosecutors in the state are at the forefront of about a dozen investigations connected to the president.,Why Trump Inquiries Are Now Centered in New York,,
2019-03-24T07:00:06+0000,"“I approach my job as a fan first,” said John Middleton, the Pennsylvania native who gave Harper a 13-year contract in a quest to make the Phillies a model franchise.","“I approach my job as a fan first,” said John Middleton, the Pennsylvania native who gave Harper a 13-year contract in a quest to make the Phillies a model franchise.",How an Owner With Deep Roots Lured Bryce Harper to Lay Down His Own,His Deep Roots (and Deep Pockets) Lured Harper to the Phillies,
2019-03-12T09:00:02+0000,A little-noticed tax adopted last year on short-term rentals in New Jersey is causing sticker shock as vacationers plan trips to the Jersey Shore.,A little-noticed tax adopted last year on short-term rentals in New Jersey is causing sticker shock as vacationers plan trips to the Jersey Shore.,‘Airbnb Tax’ in N.J. Opens New Front in Battle Over Internet Economy,"As Beach Season Nears, ‘Airbnb Tax’ Stirs Dismay on Jersey Shore",
2019-03-05T17:16:33+0000,Australia seems to have found a way to entice Big Pharma into making essential new medicines affordable. Why can’t the United States?,Australia seems to have found a way to entice Big Pharma into making essential new medicines affordable. Why can’t the United States?,Treat Medicines Like Netflix Treats Shows,Treat Medicines Like Netflix Treats Shows,
2019-03-06T19:27:40+0000,"His DRG label specialized in the American songbook, cast albums and artists like Barbara Cook.","His DRG label specialized in the American songbook, cast albums and artists like Barbara Cook.","Hugh Fordin, Writer and Record Producer, Is Dead at 83","Hugh Fordin, 83, Writer and Record Producer Who Revivified American Songbook",
2019-01-01T15:28:36+0000,"Even as Facebook, Google and others confronted challenges in 2018, their ambitions were undimmed. After all, so much of life remains undisrupted.","Even as Facebook, Google and others confronted challenges in 2018, their ambitions were undimmed. After all, so much of life remains undisrupted.","Big Tech May Look Troubled, but It’s Just Getting Started",Did Troubles Clip Wings Of Big Tech? Not Just Yet,
2019-02-15T17:43:13+0000,"A divisive bill restricting the rights of lesbian, gay and bisexual people, passed in 2016, caused sports organizations to abandon North Carolina. A partial repeal brought them back.","A divisive bill restricting the rights of lesbian, gay and bisexual people, passed in 2016, caused sports organizations to abandon North Carolina. A partial repeal brought them back.","Finally, the N.B.A. Comes to Charlotte",All-Stars Return to a State Where Politics Remain Unsettled,
2019-01-30T14:47:30+0000,"The conditions that produced Billy McFarland, Anna Delvey and Elizabeth Holmes show no signs of abating.","The conditions that produced Billy McFarland, Anna Delvey and Elizabeth Holmes show no signs of abating.","Fyre Festival, Theranos and Our Never-Ending ‘Scam Season’",A Fertile Time for Swindlers,
2019-03-07T01:22:25+0000,It is apparently legal for the president’s son-in-law to serve as a top White House adviser. But that is not a grant of immunity.,It is apparently legal for the president’s son-in-law to serve as a top White House adviser. But that is not a grant of immunity.,Questions For and About Jared Kushner,Questions For and About Jared Kushner,
2019-03-31T02:29:09+0000,"Corrections appearing in print on Sunday, March 31, 2019.","Corrections appearing in print on Sunday, March 31, 2019.","Corrections: March 31, 2019",Corrections,
2019-01-19T15:45:54+0000,Speaker John Bercow has overturned precedent to give the British Parliament a bigger role in Brexit.,Speaker John Bercow has overturned precedent to give the British Parliament a bigger role in Brexit.,"John Bercow, Shouting for ‘Order’ Amid Chaos, Is Brexit’s Surprise Star and Villain","In Brexit Din, Sharp Tongue Rises in Parliament",
2019-01-15T13:43:52+0000,"Ren Zhengfei, C.E.O. of the Chinese tech giant, said he would wait to see if President Trump intervened in the case of his daughter, who is accused of fraud.","Ren Zhengfei, C.E.O. of the Chinese tech giant, said he would wait to see if President Trump intervened in the case of his daughter, who is accused of fraud.",Huawei’s Reclusive Founder Rejects Spying and Praises Trump,C.E.O. Insists Huawei Is Not a Spy,
2019-03-06T06:00:05+0000,How the Greens and the Liberals became the country’s most important parties.,How the Greens and the Liberals became the country’s most important parties.,Germany’s New Political Divide,Germany’s New Political Divide,
2019-03-22T19:03:46+0000,"Floods are complicated. But here are simple answers to questions about flooding, climate change and staying safe when the water rises.","Floods are complicated. But here are simple answers to questions about flooding, climate change and staying safe when the water rises.",What Makes a Catastrophic Flood? And Is Climate Change Causing More of Them?,"Heavy Rain, Catastrophic Floods and Complications of Climate Change",
2019-01-26T15:52:24+0000,"A government campaign against unofficial construction in Pakistan’s largest city is leaving hundreds of hawkers without a livelihood, but the Empress Market walls are visible from the sidewalk.","A government campaign against unofficial construction in Pakistan’s largest city is leaving hundreds of hawkers without a livelihood, but the Empress Market walls are visible from the sidewalk.","Karachi Seeks to Remake Itself, With Bulldozers Leading the Way",Livelihoods Turn to Rubble as Bulldozers Remake Karachi,
2019-01-14T06:00:10+0000,The California watchmaker creates affordable mechanical timepieces for the fashion customer.,The California watchmaker creates affordable mechanical timepieces for the fashion customer.,The Goal at Weiss Watch Company? To Look ‘American’,‘That looks American’,
2019-01-02T07:00:00+0000,This word has appeared in 10 articles on NYTimes.com in the past year.,This word has appeared in 10 articles on NYTimes.com in the past year.,Word + Quiz: agog,Word + Quiz: agog,
2019-03-30T00:37:27+0000,"Corrections appearing in print on Saturday, March 30, 2019.","Corrections appearing in print on Saturday, March 30, 2019.","Corrections: March 30, 2019",Corrections,
2019-03-22T17:59:31+0000,The Times gathered four correspondents and an editor to discuss the currently fraught relations between the two nations.,The Times gathered four correspondents and an editor to discuss the currently fraught relations between the two nations.,What’s Going On Between Canada and China? Our Experts Share Their Thoughts.,What’s Going On Between Canada and China? Our Experts Share Their Thoughts.,
2019-01-13T05:30:01+0000,All of the weddings right here on one handy page for you.,All of the weddings right here on one handy page for you.,This Week’s Wedding Announcements,This Week’s Wedding Announcements,
2019-02-01T23:45:25+0000,A former chairman of the Joint Chiefs of Staff doles out lessons in restraint for a hot-tempered commander in chief.,A former chairman of the Joint Chiefs of Staff doles out lessons in restraint for a hot-tempered commander in chief.,"This General Doesn’t Mention Trump, but His Tweets Speak Volumes",The General and His Tweets,
2019-02-17T05:30:00+0000,All of the weddings right here on one handy page for you.,All of the weddings right here on one handy page for you.,This Week’s Wedding Announcements,This Week’s Wedding Announcements,
2019-03-07T17:40:05+0000,"A handful of key House committees will lead the scrutiny of the president, his businesses, campaign and administration.","A handful of key House committees will lead the scrutiny of the president, his businesses, campaign and administration.",House Democrats Are Flooding Trump World With Demands. Here’s a Guide to the Investigations.,House Investigations Have Begun Digging Into President’s World,
2019-02-07T19:03:17+0000,"As the cases inch toward trial, the conspiracy theorist faces the possibility that he will have to be deposed and provide business records.","As the cases inch toward trial, the conspiracy theorist faces the possibility that he will have to be deposed and provide business records.",Sandy Hook Families Gain in Defamation Suits Against Alex Jones,Sandy Hook Defamation Suits Advance Against Infowars Host,
2019-03-02T19:24:13+0000,There are too many unanswered questions about the White House’s role in advancing Saudi ambitions.,There are too many unanswered questions about the White House’s role in advancing Saudi ambitions.,Jared and the Saudi Crown Prince Go Nuclear?,Jared and the Crown Prince Go Nuclear?,
2019-02-08T17:47:06+0000,"Married with three children, she became a vigorous advocate after her wife died. Her name is on a new New Jersey law on gender identity.","Married with three children, she became a vigorous advocate after her wife died. Her name is on a new New Jersey law on gender identity.","Barbra Siperstein, Crusader for Transgender Rights, Dies at 76","Barbra Siperstein, 76, Crusader for Transgender Rights and Gender Equality",
2019-03-08T22:10:30+0000,"The Marquis des Arcis is a serial womanizer, but how does he do it? What he lacks in sartorial finesse he doesn’t make up for in charm.","The Marquis des Arcis is a serial womanizer, but how does he do it? What he lacks in sartorial finesse he doesn’t make up for in charm.",‘Lady J’ Review: The Aristocratic Art of Getting Even,‘Lady J’ Review: The Aristocratic Art of Getting Even,
2019-02-07T08:00:01+0000,"For 50 years, a Long Island suburb has paid its main local newspaper to run weekly public notices, but is now diverting them after the paper’s tough coverage.","For 50 years, a Long Island suburb has paid its main local newspaper to run weekly public notices, but is now diverting them after the paper’s tough coverage.",A Community Newspaper Gets Tough on a Village. The Village Pulls Its Ads.,"After a Paper’s Tough Coverage, a Long Island Village Pulls Its Ads",
2019-01-19T10:00:10+0000,"Across the country, pawnbrokers report they are seeing a steady trickle of federal employees, many of them first-time customers, looking for short-term loans.","Across the country, pawnbrokers report they are seeing a steady trickle of federal employees, many of them first-time customers, looking for short-term loans.",Federal Employees Turn to Pawnshops Amid Shutdown’s Financial Pinch,Furloughed Workers Turning to Pawnshops,
2019-02-13T09:00:05+0000,"With few colleagues of color in the four big agencies, these representatives have an impact on what is produced. But they also face isolation and other barriers.","With few colleagues of color in the four big agencies, these representatives have an impact on what is produced. But they also face isolation and other barriers.",The Uphill Battles of Black Talent Agents in Hollywood,The Loneliness of Hollywood’s Black Agents,
2019-03-06T10:38:42+0000,Wednesday: New York regulators have issued an expansive subpoena.,Wednesday: New York regulators have issued an expansive subpoena.,Trump Organization’s Insurance Practices Are Being Examined. Here’s a Rundown.,,
2019-02-28T01:24:04+0000,"Members of a more centrist coalition of Democrats say that instead of single-payer health care, Congress should initially focus instead on shoring up the Affordable Care Act.","Members of a more centrist coalition of Democrats say that instead of single-payer health care, Congress should initially focus instead on shoring up the Affordable Care Act.","As Over 100 House Democrats Embrace ‘Medicare for All,’ a Party Division Appears",Divided Democrats Offer Single-Payer Health Bill,
